creator,version,ns1:name,ns1:desc,lat,lon,ns1:ele,ns1:time,weather
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24501881,127.0765091,143.6842741,2019-04-01T09:18:21.593Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24491766,127.0765706,144.6658873,2019-04-01T09:18:29.646Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2448166,127.0765532,145.2309159,2019-04-01T09:18:34.653Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2447249,127.0766186,145.7871299,2019-04-01T09:18:40.650Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24464087,127.0766845,145.9208514,2019-04-01T09:18:43.588Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24472781,127.0766385,146.0831716,2019-04-01T09:18:53.596Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24463056,127.0766679,146.8636719,2019-04-01T09:19:04.634Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24468439,127.0765773,146.7146898,2019-04-01T09:19:12.624Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24480192,127.0765652,146.6412111,2019-04-01T09:19:15.652Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24490987,127.0765751,146.6817068,2019-04-01T09:19:18.636Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24498397,127.0766485,146.999679,2019-04-01T09:19:24.630Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24489975,127.076751,147.613399,2019-04-01T09:19:33.633Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2448184,127.0768082,147.9785798,2019-04-01T09:19:37.629Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24473551,127.0768607,151.5141111,2019-04-01T09:19:45.606Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24463949,127.0768887,151.4290077,2019-04-01T09:19:49.656Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24470416,127.076803,151.2617436,2019-04-01T09:19:56.579Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24467094,127.0766772,150.5258282,2019-04-01T09:20:06.608Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24463239,127.0765695,150.1267207,2019-04-01T09:20:09.684Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24471711,127.0765018,149.4505093,2019-04-01T09:20:16.639Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24481719,127.0765407,149.2127472,2019-04-01T09:20:20.597Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24481208,127.0764225,146.5391883,2019-04-01T09:20:32.693Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24469831,127.0764377,145.6755114,2019-04-01T09:20:37.617Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24479442,127.0764555,144.3510359,2019-04-01T09:20:47.593Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24487681,127.0763893,144.1382875,2019-04-01T09:20:51.625Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24492185,127.0762732,140.785578,2019-04-01T09:21:15.609Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24486384,127.0763743,140.4072781,2019-04-01T09:21:21.623Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24480032,127.0764863,140.1281691,2019-04-01T09:21:27.617Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24474972,127.0765903,140.0286289,2019-04-01T09:21:30.643Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24480298,127.0766852,139.8986266,2019-04-01T09:21:39.606Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2448932,127.0767346,139.8296326,2019-04-01T09:21:47.620Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24478513,127.0767073,139.8776856,2019-04-01T09:22:03.651Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24469622,127.0766803,141.2527959,2019-04-01T09:24:28.615Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24463191,127.0765883,141.0112298,2019-04-01T09:24:43.639Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24469303,127.0766911,141.2985433,2019-04-01T09:25:08.604Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24477667,127.0767409,141.4378829,2019-04-01T09:25:12.610Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24480664,127.0768515,141.4880501,2019-04-01T09:25:26.611Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24476238,127.0769623,139.2998592,2019-04-01T09:26:28.616Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24484541,127.0769082,139.2548756,2019-04-01T09:26:35.624Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24487743,127.0767871,139.2149647,2019-04-01T09:26:39.636Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2448843,127.0766669,139.173419,2019-04-01T09:26:44.655Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24484082,127.0765616,138.6089853,2019-04-01T09:26:55.608Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24473875,127.0765518,138.6751278,2019-04-01T09:26:59.629Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24467795,127.0766481,139.0391679,2019-04-01T09:27:08.660Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24438077,127.0768976,141.2169122,2019-04-01T09:27:56.577Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24446785,127.0768685,141.1970287,2019-04-01T09:27:58.579Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24458967,127.07691,140.5434062,2019-04-01T09:28:20.593Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24468197,127.0768886,140.5391499,2019-04-01T09:28:22.599Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2447023,127.0767736,140.4337501,2019-04-01T09:28:32.594Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24465652,127.0766486,138.9665164,2019-04-01T09:28:51.631Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24477913,127.0767002,139.1031913,2019-04-01T09:31:41.605Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24487817,127.0767112,138.9581648,2019-04-01T09:31:44.608Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2449184,127.0768174,138.6725077,2019-04-01T09:31:49.599Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24485685,127.0769326,137.9727125,2019-04-01T09:31:57.607Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2447416,127.0769295,132.8744384,2019-04-01T09:32:37.603Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2446903,127.0768198,132.9901597,2019-04-01T09:32:44.607Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24477761,127.0768759,133.3684732,2019-04-01T09:32:54.612Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24474079,127.0767701,133.5109401,2019-04-01T09:33:40.607Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24467605,127.0766903,130.3606164,2019-04-01T09:34:55.612Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24476131,127.0766417,128.7873064,2019-04-01T09:35:36.618Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24485849,127.0766503,128.3602059,2019-04-01T09:35:45.610Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24495262,127.0766205,128.1060949,2019-04-01T09:35:51.605Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2450322,127.0766751,126.9415356,2019-04-01T09:36:13.616Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24494314,127.0766466,122.6998155,2019-04-01T09:37:23.638Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24485177,127.0766295,122.7015608,2019-04-01T09:37:28.651Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24475479,127.0766172,122.6989645,2019-04-01T09:37:33.628Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24465539,127.0765786,122.7159388,2019-04-01T09:37:41.633Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24481678,127.0767177,123.120042,2019-04-01T09:38:28.618Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24494401,127.0767822,123.0522445,2019-04-01T09:38:35.620Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24503471,127.076825,123.0459673,2019-04-01T09:38:45.646Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24493247,127.076749,122.9048206,2019-04-01T09:38:58.624Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24469782,127.0764195,123.9073054,2019-04-01T09:39:47.627Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24475768,127.0765118,123.8962457,2019-04-01T09:39:50.631Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2448042,127.0766181,123.9227427,2019-04-01T09:39:55.645Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24482758,127.0767316,124.0746363,2019-04-01T09:40:01.622Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24472243,127.0767669,124.2665807,2019-04-01T09:40:08.627Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24464222,127.0768219,124.3865758,2019-04-01T09:40:17.630Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24472437,127.0767557,124.6088765,2019-04-01T09:40:27.632Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2447168,127.0766428,126.082999,2019-04-01T09:41:14.635Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24489258,127.0765982,131.6044305,2019-04-01T09:41:53.639Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24499007,127.0766301,134.4100739,2019-04-01T09:42:52.628Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2448973,127.0765892,135.3505302,2019-04-01T09:43:14.653Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24480932,127.0765469,135.4475725,2019-04-01T09:43:19.614Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24471823,127.076536,136.3808954,2019-04-01T09:43:50.649Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24462825,127.0765673,136.8841668,2019-04-01T09:43:58.627Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24469846,127.076647,139.6424319,2019-04-01T09:44:46.630Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24475575,127.0767368,139.8685287,2019-04-01T09:44:56.640Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24479152,127.0766225,140.4088579,2019-04-01T09:45:09.588Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24470412,127.0765166,140.4957851,2019-04-01T09:45:15.600Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24460996,127.0765011,140.5868236,2019-04-01T09:45:23.614Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24465809,127.0766205,140.6276358,2019-04-01T09:45:29.610Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24476479,127.0766162,140.6411474,2019-04-01T09:45:34.614Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24483296,127.0767119,102.1527622,2019-04-01T09:46:23.893Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24494335,127.0767216,121.3096591,2019-04-01T09:46:30.580Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24503656,127.0767515,117.7589143,2019-04-01T09:46:37.599Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24495879,127.0768112,101.5960153,2019-04-01T09:46:53.640Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2448951,127.0768952,103.5343292,2019-04-01T09:48:27.615Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2445513,127.0766222,110.6476963,2019-04-01T09:52:06.594Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24458654,127.0767344,110.7081484,2019-04-01T09:52:24.638Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24466055,127.0768017,110.879786,2019-04-01T09:52:41.621Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24473341,127.0767229,110.9543768,2019-04-01T09:52:51.638Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24465827,127.0766515,111.1983797,2019-04-01T09:53:03.640Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2447467,127.0766226,112.2523951,2019-04-01T09:55:20.635Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24481894,127.0765546,112.5454708,2019-04-01T09:56:03.603Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24521168,127.0758839,113.265534,2019-04-01T10:00:26.586Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24501941,127.0760354,113.6636002,2019-04-01T10:00:33.603Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2447739,127.0756945,122.3986167,2019-04-01T10:03:49.583Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2448319,127.0759764,123.1190057,2019-04-01T10:03:56.591Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24490808,127.0761708,130.0645752,2019-04-01T10:05:08.606Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24491777,127.0762846,132.1575227,2019-04-01T10:05:17.622Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24496254,127.0764019,145.4272994,2019-04-01T10:06:27.605Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24497516,127.0765235,146.4729812,2019-04-01T10:06:31.610Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24496369,127.076657,146.4306751,2019-04-01T10:06:40.611Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24484091,127.0766507,145.891447,2019-04-01T10:06:51.615Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2447684,127.0765659,145.6135415,2019-04-01T10:06:55.613Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24507232,127.076931,142.9216238,2019-04-01T10:09:47.597Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24490578,127.0770254,141.103306,2019-04-01T10:09:56.639Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24498371,127.0769449,133.8332908,2019-04-01T10:10:17.637Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24509306,127.0769585,132.2122311,2019-04-01T10:10:22.656Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24518055,127.0770262,130.2398273,2019-04-01T10:10:28.638Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24524143,127.0771143,128.2754003,2019-04-01T10:10:34.625Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24531781,127.0772018,126.4334394,2019-04-01T10:10:40.651Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24539077,127.0772707,124.4535521,2019-04-01T10:10:47.624Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24538829,127.0773934,120.6774753,2019-04-01T10:11:01.642Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24542904,127.0775037,118.1727308,2019-04-01T10:11:12.639Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24551387,127.0775684,116.7120029,2019-04-01T10:11:20.630Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24557983,127.0776472,115.2322592,2019-04-01T10:11:30.643Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2456568,127.0777236,114.3917214,2019-04-01T10:11:38.646Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2457486,127.0777368,113.872826,2019-04-01T10:11:43.644Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24584043,127.0777281,113.3312192,2019-04-01T10:11:49.631Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24594014,127.0777083,112.6634847,2019-04-01T10:11:58.681Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24603055,127.0777171,112.2533058,2019-04-01T10:12:05.631Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24612716,127.0777314,111.9172667,2019-04-01T10:12:12.653Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24622165,127.077736,111.562854,2019-04-01T10:12:20.624Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24631339,127.0777741,111.1136361,2019-04-01T10:12:30.645Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24638396,127.0778497,110.5764564,2019-04-01T10:12:42.635Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24649321,127.0778554,110.1430627,2019-04-01T10:12:53.642Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24657865,127.0777961,109.8880536,2019-04-01T10:12:59.651Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24661229,127.0776879,109.7123257,2019-04-01T10:13:03.630Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24660395,127.0775618,109.4918557,2019-04-01T10:13:09.628Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24658412,127.0774499,109.2028614,2019-04-01T10:13:20.630Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24660814,127.0773396,109.0270351,2019-04-01T10:13:28.627Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24663956,127.0772181,108.8697659,2019-04-01T10:13:35.623Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24666255,127.0770927,108.7221599,2019-04-01T10:13:41.628Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24668182,127.0769764,108.5896909,2019-04-01T10:13:47.625Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24675009,127.0770836,107.5856196,2019-04-01T10:15:35.656Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2467112,127.0769755,107.2852486,2019-04-01T10:15:48.650Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24677419,127.0768749,107.0239157,2019-04-01T10:15:53.642Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24629505,127.0765575,104.8718108,2019-04-01T10:17:37.682Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24641295,127.0765092,105.2912498,2019-04-01T10:18:54.624Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24643427,127.0766192,106.3971735,2019-04-01T10:19:23.633Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24630294,127.0767928,105.4975447,2019-04-01T10:26:57.611Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24656127,127.0765457,112.5264531,2019-04-01T10:35:29.599Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2466799,127.0767377,110.0606855,2019-04-01T10:35:53.630Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24672257,127.076842,109.6666126,2019-04-01T10:35:59.649Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24671505,127.0769665,109.3890047,2019-04-01T10:36:05.676Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24666305,127.0770788,109.0333498,2019-04-01T10:36:21.662Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24663548,127.0771982,108.960437,2019-04-01T10:36:28.660Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24656377,127.0772757,108.655778,2019-04-01T10:36:35.636Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2465344,127.0773858,108.0117128,2019-04-01T10:36:42.647Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24657643,127.0775024,106.5691929,2019-04-01T10:36:50.647Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2466271,127.077609,104.3879075,2019-04-01T10:37:01.641Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24665828,127.0777216,102.9339815,2019-04-01T10:37:09.641Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24665076,127.0778478,93.63083239,2019-04-01T10:39:05.603Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24656064,127.0778421,93.64978417,2019-04-01T10:39:10.641Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24658361,127.0777283,93.73060076,2019-04-01T10:39:22.665Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24656292,127.0778434,93.87527894,2019-04-01T10:39:43.647Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24646145,127.077867,93.81181222,2019-04-01T10:39:56.638Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24637639,127.0778134,93.75870913,2019-04-01T10:40:00.629Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24627559,127.0777728,93.69993464,2019-04-01T10:40:05.625Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24618953,127.0777009,93.68805211,2019-04-01T10:40:09.643Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24611932,127.0776254,93.68758051,2019-04-01T10:40:14.628Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24602353,127.0775802,93.70618079,2019-04-01T10:40:22.655Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24592671,127.0775918,93.78468687,2019-04-01T10:40:31.632Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24583269,127.0775909,93.92830483,2019-04-01T10:40:41.633Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24573746,127.0775868,94.01751458,2019-04-01T10:40:51.704Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24566853,127.0775092,93.8126811,2019-04-01T10:41:02.641Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24559769,127.0774351,93.38440159,2019-04-01T10:41:15.646Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24555947,127.07732,92.91810527,2019-04-01T10:41:25.652Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24548389,127.0772385,92.18156702,2019-04-01T10:41:42.643Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24544208,127.0771348,91.91972832,2019-04-01T10:41:47.646Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24542798,127.0770166,91.4729687,2019-04-01T10:41:55.633Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24539519,127.0769026,90.91312963,2019-04-01T10:42:04.657Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24530468,127.0768594,90.40609706,2019-04-01T10:42:12.646Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24520931,127.0768155,89.98742673,2019-04-01T10:42:19.670Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24510624,127.0768162,89.56438453,2019-04-01T10:42:27.635Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24501067,127.0768539,89.30799789,2019-04-01T10:42:33.616Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24492093,127.0768225,89.16547908,2019-04-01T10:42:37.642Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24483008,127.0768052,89.02066818,2019-04-01T10:42:43.650Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24473519,127.0768266,88.92738731,2019-04-01T10:42:53.660Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2446374,127.0768598,88.9200606,2019-04-01T10:43:01.647Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24454615,127.0768532,88.99081039,2019-04-01T10:43:10.623Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2444607,127.0768039,89.13961234,2019-04-01T10:43:19.675Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24482099,127.0766593,90.04797305,2019-04-01T10:44:48.612Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24474852,127.0768721,90.11410965,2019-04-01T10:45:06.631Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24468213,127.0769519,90.13445446,2019-04-01T10:45:13.641Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24462475,127.0770635,90.15123346,2019-04-01T10:45:18.639Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24456813,127.0771608,90.16326778,2019-04-01T10:45:23.622Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24464367,127.0770945,90.14881776,2019-04-01T10:45:35.634Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24464063,127.0772143,89.93957355,2019-04-01T10:45:49.635Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24461851,127.0773492,88.52963081,2019-04-01T10:46:26.649Z,3
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24466377,127.077466,88.36024724,2019-04-01T10:46:30.649Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24475866,127.0774445,88.03157305,2019-04-01T10:46:37.639Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24475186,127.0773038,87.62168009,2019-04-01T10:46:46.641Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24479131,127.077181,87.3632208,2019-04-01T10:46:52.659Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24470136,127.0772761,87.11762318,2019-04-01T10:46:58.633Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24459055,127.0773225,86.98651219,2019-04-01T10:47:01.639Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24450616,127.0773824,86.88154167,2019-04-01T10:47:04.628Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24456156,127.0772812,86.41741036,2019-04-01T10:47:19.627Z,4
